Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,346613.811,0:05:47,0.0114,1.1167,0.0104
4,lud,178697.145,0:02:59,0.0062,0.6061,0.0056
6,lud,121618.948,0:02:02,0.0043,0.4248,0.0040
8,lud,92517.001,0:01:33,0.0034,0.3331,0.0031
10,lud,75619.175,0:01:16,0.0028,0.2788,0.0026
12,lud,63929.685,0:01:04,0.0024,0.2406,0.0022
14,lud,55996.589,0:00:56,0.0022,0.2145,0.0020
16,lud,50015.254,0:00:50,0.0020,0.1940,0.0018
18,lud,44883.145,0:00:45,0.0018,0.1766,0.0016
20,lud,40147.814,0:00:40,0.0017,0.1625,0.0015
22,lud,37199.540,0:00:37,0.0016,0.1539,0.0014
24,lud,34275.889,0:00:35,0.0015,0.1450,0.0013
26,lud,31791.162,0:00:32,0.0014,0.1375,0.0013
28,lud,29539.475,0:00:30,0.0013,0.1305,0.0012
30,lud,27898.969,0:00:28,0.0013,0.1256,0.0012
32,lud,26339.460,0:00:27,0.0012,0.1210,0.0011
34,lud,24919.692,0:00:25,0.0012,0.1167,0.0011
36,lud,23711.921,0:00:24,0.0011,0.1128,0.0010
38,lud,22617.944,0:00:23,0.0011,0.1094,0.0010
40,lud,21634.594,0:00:22,0.0011,0.1065,0.0010
42,lud,20756.266,0:00:21,0.0011,0.1039,0.0010
44,lud,19985.077,0:00:20,0.0010,0.1019,0.0009
46,lud,20131.046,0:00:20,0.0011,0.1044,0.0010
48,lud,20452.009,0:00:21,0.0011,0.1067,0.0010
50,lud,20410.155,0:00:21,0.0011,0.1068,0.0010
52,lud,19845.019,0:00:20,0.0011,0.1053,0.0010
54,lud,19338.387,0:00:20,0.0011,0.1041,0.0010
56,lud,19123.335,0:00:19,0.0011,0.1036,0.0010
58,lud,18417.497,0:00:19,0.0010,0.1008,0.0009
60,lud,18235.731,0:00:19,0.0010,0.1003,0.0009
62,lud,17848.284,0:00:18,0.0010,0.0989,0.0009
64,lud,17512.261,0:00:18,0.0010,0.0982,0.0009
66,lud,16972.309,0:00:17,0.0010,0.0967,0.0009
68,lud,16630.359,0:00:17,0.0010,0.0955,0.0009
70,lud,16340.763,0:00:17,0.0010,0.0951,0.0009
72,lud,16120.036,0:00:16,0.0010,0.0947,0.0009
74,lud,16037.248,0:00:16,0.0010,0.0947,0.0009
76,lud,15602.136,0:00:16,0.0010,0.0935,0.0009
78,lud,15478.761,0:00:16,0.0009,0.0934,0.0009
80,lud,15336.743,0:00:16,0.0010,0.0937,0.0009
82,lud,15126.838,0:00:15,0.0010,0.0936,0.0009
84,lud,15016.821,0:00:15,0.0010,0.0938,0.0009
86,lud,14938.944,0:00:15,0.0009,0.0853,0.0008
88,lud,14866.039,0:00:15,0.0010,0.0945,0.0009